,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
178,292,51609,464,b'GALAXY',b'STARFORMING',0.06944893,217.4778,51.16162,50.0241,58.56944,8.762273,41.49046,27.62887,-31.22106,-8.855157
179,292,51609,579,b'GALAXY',b'STARBURST',0.04673638,590.897,167.9244,201.1783,139.886,13.03625,114.7608,84.94076,-56.73484,-13.83569
180,266,51630,147,b'GALAXY',b'AGN',0.03070351,307.6506,58.5244,594.889,269.4241,28.95586,83.42992,67.1727,-7.988836,-7.124194
181,266,51602,618,b'GALAXY',b'STARFORMING',0.02012262,461.9809,123.462,100.9843,133.3691,16.81416,112.7728,92.74327,-31.89746,-9.274928
182,266,51602,628,b'GALAXY',b'STARBURST',0.02018126,2810.253,758.1857,605.6104,726.8134,48.11061,462.7417,350.5039,-54.72472,-14.35854
183,267,51608,130,b'GALAXY',b'STARBURST',0.07459193,1732.984,426.2533,177.5252,754.5494,44.20701,298.7753,215.7513,-65.58481,-28.52843
184,268,51633,225,b'GALAXY',b'BROADLINE',0.03294319,256.5103,41.24131,76.52338,286.9717,57.77506,147.0904,120.5035,-4.987539,-5.29068
185,268,51633,539,b'GALAXY',b'STARBURST',0.03902926,633.8989,162.0747,174.2333,128.8082,21.28969,138.9434,99.62972,-44.86828,-8.996789
186,269,51910,2,b'GALAXY',b'STARFORMING',0.04359543,289.3204,87.80264,216.2337,29.04395,9.385575,44.44043,32.77948,-50.5484,-5.675651
187,269,51910,107,b'GALAXY',b'STARFORMING',0.09585693,405.8592,92.30167,27.28093,124.4903,11.94671,76.85079,59.17447,-41.16529,-12.68598
188,269,51910,435,b'GALAXY',b'AGN',0.09613974,489.6213,99.87965,322.7786,214.1477,61.76754,158.5879,117.0432,-34.25627,-14.39752
189,270,51909,128,b'GALAXY',b'STARBURST',0.1900033,233.3937,57.31517,76.88897,60.33388,15.21742,50.82162,26.93426,-63.05463,-15.90261
190,272,51941,72,b'GALAXY',b'STARFORMING',0.05642423,115.3699,35.4369,39.53188,22.61201,7.011443,28.30774,19.42274,-22.59405,-3.261814
191,272,51941,131,b'GALAXY',b'STARFORMING',0.06145701,323.4004,78.35773,92.21305,66.72339,12.87729,66.558,47.75104,-40.56517,-8.190877
192,272,51941,178,b'GALAXY',b'STARFORMING',0.09645654,249.4399,69.59578,112.4563,149.1814,21.33934,60.40541,55.02508,-16.79435,-9.766976
193,272,51941,250,b'GALAXY',b'STARFORMING',0.144756,403.4258,73.29743,33.79832,269.3101,22.2517,77.43791,64.18024,-31.81917,-20.95541
194,272,51941,276,b'GALAXY',b'STARBURST',0.02122095,737.8834,223.5367,259.3343,153.7652,27.14389,154.6016,111.302,-43.77748,-9.215417
195,273,51957,131,b'GALAXY',b'STARFORMING',0.03308398,922.7474,181.9884,52.72936,380.912,27.59583,187.5056,130.6511,-36.88625,-15.29102
196,273,51957,202,b'GALAXY',b'STARBURST',0.07449803,284.4318,101.5447,259.5857,30.08976,7.940773,43.92419,30.51604,-63.16993,-6.294811
197,273,51957,242,b'GALAXY',b'STARFORMING',0.01884725,380.5717,98.6926,108.4524,83.7597,13.23794,83.0878,57.60253,-27.64668,-5.91866
198,274,51913,36,b'GALAXY',b'AGN',0.1503069,188.4616,38.34401,180.9326,299.944,61.06983,109.3578,100.6577,-11.15123,-15.72728
199,274,51913,186,b'GALAXY',b'STARFORMING',0.1141676,312.9413,64.35064,40.33122,163.9726,17.48204,68.51869,50.74679,-21.94409,-11.71364
200,274,51913,413,b'GALAXY',b'',0.1215615,203.8528,46.49911,15.33942,68.18263,6.068135,27.23875,19.23009,-24.95291,-8.427685
201,274,51913,562,b'GALAXY',b'STARFORMING',0.06713461,260.4023,74.47502,31.13687,93.05335,7.766294,48.33007,33.65041,-26.28943,-9.203246
202,275,51910,2,b'GALAXY',b'STARFORMING',0.05014241,169.848,43.39321,39.31897,32.0751,6.934645,37.53099,24.82335,-35.3873,-6.780462
203,276,51909,246,b'GALAXY',b'STARBURST',0.06752142,217.2722,65.83517,133.2273,17.65688,8.781894,43.22977,27.87814,-43.0519,-2.873026
204,277,51908,158,b'GALAXY',b'AGN',0.1021754,143.0699,33.59618,151.944,172.1154,21.15378,51.84751,38.81369,-6.850683,-7.952038
205,279,51984,159,b'GALAXY',b'AGN',0.07286128,105.0592,21.37825,54.9215,88.05269,10.2577,28.40458,23.19735,-6.267808,-5.212154
206,279,51608,160,b'GALAXY',b'STARFORMING',0.03932881,497.6263,84.43613,49.69729,500.8472,26.64197,86.09151,79.45127,-28.1855,-26.14379
207,279,51984,256,b'GALAXY',b'STARFORMING',0.06950712,155.6874,29.97562,16.50691,94.87944,9.729131,38.00599,24.57418,-14.26836,-8.856794
208,279,51984,389,b'GALAXY',b'STARBURST',0.1283838,646.0122,178.1009,150.7058,166.2976,12.03555,101.864,69.80301,-109.4096,-28.54356
209,280,51612,2,b'GALAXY',b'STARBURST',0.04026347,377.8795,117.0987,201.01,45.21535,13.70372,83.43258,57.45494,-42.60561,-5.288495
210,280,51612,284,b'GALAXY',b'STARFORMING',0.06591608,246.5936,56.36539,28.28152,98.72449,9.397737,46.23782,26.21248,-18.11708,-7.242088
211,280,51612,333,b'GALAXY',b'STARFORMING',0.05171341,156.9107,46.70778,81.84805,21.07275,5.47356,30.8046,23.83894,-36.88636,-4.992672
212,280,51612,399,b'GALAXY',b'STARFORMING',0.1186223,240.5906,47.79448,12.25992,81.67387,10.64027,31.2766,23.13787,-19.62085,-6.710287
213,280,51612,414,b'GALAXY',b'STARFORMING',0.07551115,406.547,88.68636,46.96613,190.1065,9.745407,61.22789,49.20301,-39.01244,-18.40475
214,280,51612,509,b'GALAXY',b'STARFORMING',0.07179963,382.9034,73.52893,21.11437,132.2886,10.35588,59.53969,39.40237,-18.67882,-6.47583
215,280,51612,516,b'GALAXY',b'STARFORMING',0.1044524,327.8957,67.29292,21.80741,170.5661,9.195927,59.88868,47.38065,-26.84856,-13.68654
216,280,51612,546,b'GALAXY',b'STARBURST',0.1000844,530.6656,155.557,137.9082,129.6081,15.343,104.1115,67.27927,-49.69345,-11.87577
217,281,51614,336,b'GALAXY',b'STARFORMING',0.09823182,121.0845,32.53172,43.0195,24.62063,7.85702,29.63291,17.74793,-30.45611,-5.894057
218,282,51658,8,b'GALAXY',b'STARFORMING',0.02868519,1079.872,192.8531,31.21522,349.6807,14.63675,125.1881,92.7625,-34.44033,-11.09421
219,282,51658,382,b'GALAXY',b'STARBURST',0.01973852,423.3971,143.6729,381.2542,27.42019,9.736942,59.37808,42.23795,-78.20301,-5.159314
220,282,51658,454,b'GALAXY',b'STARFORMING',0.03999865,237.4678,51.89402,16.22037,73.3173,9.757281,58.49948,40.32652,-18.25,-5.428041
221,283,51959,366,b'GALAXY',b'STARBURST',0.181529,1084.825,286.1458,340.2094,380.3942,33.8787,157.6371,125.7627,-144.537,-49.9397
222,284,51943,62,b'GALAXY',b'STARBURST',0.06467283,539.0541,162.0801,347.6049,72.71957,15.42239,89.90766,64.26865,-83.48083,-11.73438
223,284,51943,637,b'GALAXY',b'STARFORMING',0.04731995,944.4467,168.3016,45.51258,348.8405,24.11691,127.0496,95.08869,-27.57292,-10.16053
224,285,51663,249,b'GALAXY',b'STARBURST',0.1260618,679.2792,151.4219,42.56215,270.9713,17.0837,114.72,90.04149,-49.81805,-20.02259
225,285,51930,459,b'GALAXY',b'STARBURST',0.06391491,485.2479,131.5172,53.05538,183.2818,13.28422,95.01923,65.5118,-46.05942,-17.57571
226,285,51930,565,b'GALAXY',b'AGN',0.08521476,119.4732,27.53015,91.33321,167.4618,24.05241,67.6224,58.58884,-11.25407,-14.64773
227,286,51999,424,b'GALAXY',b'STARBURST',0.15369,844.1645,237.9317,688.2863,114.6203,16.66269,80.37454,67.52506,-216.0909,-28.51691
228,287,52023,27,b'GALAXY',b'STARBURST',0.1894611,413.2881,98.59035,115.5431,119.7152,12.70883,63.95407,47.43982,-87.37879,-24.43194
229,287,52023,428,b'GALAXY',b'STARBURST',0.08239564,341.2826,103.9954,154.993,51.56248,14.47547,60.93114,48.14653,-53.91904,-8.462657
230,287,52023,496,b'GALAXY',b'STARFORMING',0.0821308,247.4174,49.43527,17.63955,110.8594,7.731525,45.43066,39.19775,-29.37879,-13.182
231,288,52000,505,b'GALAXY',b'STARBURST',0.1070803,730.3448,166.1637,73.87532,268.61,26.51003,127.1508,90.20184,-50.63277,-18.41622
232,289,51990,68,b'GALAXY',b'STARFORMING',0.04858522,358.7839,87.80972,49.55598,135.6733,12.91865,66.42516,55.01314,-30.06144,-11.35104
233,289,51990,423,b'GALAXY',b'AGN BROADLINE',0.1118275,450.264,128.2086,1407.491,411.4404,40.98345,142.9818,127.7939,-17.73147,-15.1871
234,290,51941,65,b'GALAXY',b'STARFORMING',0.0817141,217.0844,56.05206,39.72094,62.22975,8.248122,44.9034,33.5478,-32.84395,-9.547913
235,290,51941,119,b'GALAXY',b'STARBURST',0.2045629,887.944,227.1758,595.983,311.1014,25.08754,102.7372,92.44961,-225.1948,-77.88879
236,290,51941,399,b'GALAXY',b'STARFORMING',0.07542984,560.9471,108.7656,37.47235,364.4115,28.84281,128.88,97.91838,-18.37339,-11.59492
237,291,51928,331,b'GALAXY',b'STARFORMING',0.0824079,439.8346,100.5612,29.00334,218.6559,18.23302,73.56413,60.27121,-15.68338,-7.722458
238,291,51928,351,b'GALAXY',b'STARFORMING',0.09017936,190.9199,41.64341,58.93411,143.6006,34.68848,77.2189,65.63929,-13.41708,-9.497632
239,291,51928,362,b'GALAXY',b'STARFORMING',0.08953864,343.9841,86.8447,26.4974,114.962,11.68795,63.79226,44.45393,-42.00792,-14.03271
240,266,51602,440,b'GALAXY',b'AGN',0.1232731,242.1953,48.35335,153.3905,185.1588,17.84976,50.07186,41.66609,-21.51848,-15.3014
241,266,51630,599,b'GALAXY',b'STARFORMING',0.06987419,604.0031,120.2294,43.16371,192.3833,16.28969,92.3065,64.5616,-36.67135,-11.71963
242,267,51608,318,b'GALAXY',b'STARFORMING',0.08416865,77.96598,22.90193,20.20629,16.92961,10.4036,15.0992,11.39043,-18.20361,-3.174743
243,267,51608,541,b'GALAXY',b'STARBURST',0.03454532,475.1909,129.862,51.63588,147.078,13.12474,101.6592,71.50596,-47.55739,-14.40127
244,268,51633,150,b'GALAXY',b'STARFORMING',0.0914688,141.9309,21.67218,51.25844,83.99052,10.60388,32.80603,26.22577,-12.38832,-7.252679
245,268,51633,167,b'GALAXY',b'STARFORMING',0.07280485,296.3441,54.81047,25.32078,109.7421,13.20175,59.54207,43.41864,-28.69613,-10.38357
246,268,51633,355,b'GALAXY',b'STARBURST',0.08136201,1076.913,166.7656,90.52303,417.4431,34.05509,190.5049,144.9175,-56.81849,-21.68889
247,268,51633,383,b'GALAXY',b'STARFORMING',0.08910091,71.33315,17.5168,24.17045,31.95435,16.31565,38.95122,23.6094,-6.976228,-3.299027
248,268,51633,421,b'GALAXY',b'STARBURST',0.08633437,358.4855,81.05493,35.94866,106.7175,12.76018,74.43148,54.55238,-42.94445,-12.96719
249,268,51633,435,b'GALAXY',b'STARFORMING',0.06574579,270.1679,54.12619,14.43031,95.41296,8.623242,50.36515,30.62472,-20.41325,-7.194562
250,268,51633,448,b'GALAXY',b'STARFORMING',0.06204112,106.8604,23.85001,34.21701,43.28007,13.02149,32.80187,21.86696,-4.362893,-1.533028
251,269,51910,118,b'GALAXY',b'STARFORMING',0.04628231,546.3054,121.7685,29.49181,189.0152,13.38065,90.31248,63.75781,-37.38062,-13.21679
252,269,51910,159,b'GALAXY',b'STARBURST',0.02123116,798.1581,190.0807,101.6299,208.5387,18.01239,149.458,109.9116,-60.24599,-15.42156
253,269,51910,265,b'GALAXY',b'STARBURST',0.04475605,639.3829,180.0863,127.8281,142.2325,19.46232,153.5916,105.2293,-48.65421,-10.9893
254,269,51910,343,b'GALAXY',b'STARBURST',0.03270039,1919.12,485.9553,374.6314,549.1483,43.94125,326.0685,236.1988,-64.26951,-18.84454
255,269,51910,527,b'GALAXY',b'STARFORMING',0.09648456,335.9024,64.06982,19.75662,142.096,15.09066,59.21518,47.8113,-29.33482,-12.34193
256,270,51909,466,b'GALAXY',b'',0.09534106,119.2003,25.46612,26.05859,105.0757,21.55748,43.98902,32.38582,-4.047762,-3.56864
257,270,51909,579,b'GALAXY',b'STARFORMING',0.123185,564.739,99.71078,121.4781,305.2892,22.05689,105.1618,88.76842,-33.13247,-17.39094
258,271,51883,291,b'GALAXY',b'STARFORMING',0.04865386,230.8761,73.36288,49.77011,51.13778,9.483767,55.48991,36.56324,-32.24393,-7.385663
259,272,51941,535,b'GALAXY',b'STARFORMING',0.02161491,2028.662,441.7184,371.3156,797.3146,77.34052,402.8277,296.6229,-31.26801,-12.15502
260,274,51913,497,b'GALAXY',b'STARFORMING',0.08955907,368.2612,106.8438,104.6478,116.4189,11.86926,79.06876,52.36202,-24.07528,-7.580333
261,274,51913,619,b'GALAXY',b'STARFORMING',0.06397478,142.8203,23.05771,20.79724,77.27362,10.27106,39.86465,27.33472,-9.641085,-5.257921
262,274,51913,627,b'GALAXY',b'STARFORMING',0.08039118,117.6552,20.44539,15.00597,45.13166,5.35619,29.47352,18.28785,-15.33622,-5.719107
263,275,51910,138,b'GALAXY',b'STARBURST',0.150701,341.5246,78.89651,28.87655,109.5685,11.84612,57.87515,44.32933,-44.54302,-14.52751
264,275,51910,396,b'GALAXY',b'AGN',0.1646835,169.064,42.19499,133.1913,150.1231,16.52461,39.17408,33.92752,-17.06621,-13.93675
265,276,51909,152,b'GALAXY',b'',0.1476441,505.6772,158.4382,43.42191,201.8435,18.37026,85.0893,64.34476,-38.81356,-15.30103
266,276,51909,369,b'GALAXY',b'STARFORMING',0.09191754,308.3488,84.83923,66.27759,128.1366,12.15995,62.38695,38.93029,-26.42373,-11.1704
267,277,51908,293,b'GALAXY',b'STARFORMING',0.03855626,165.2227,44.48067,29.22951,42.86268,9.838145,45.98588,31.99731,-28.64411,-6.738751
268,277,51908,484,b'GALAXY',b'STARBURST',0.08274211,353.1427,73.73468,22.81794,126.1547,11.52559,60.16226,44.68596,-40.4439,-14.59053
269,277,51908,638,b'GALAXY',b'STARFORMING',0.03112363,208.6986,74.72329,82.70766,39.55195,9.033755,47.6381,32.31073,-24.28348,-4.028174
270,278,51900,284,b'GALAXY',b'STARBURST',0.08261675,329.6282,54.7523,22.51221,124.4022,12.92964,68.92094,43.85548,-43.57127,-16.09033
271,279,51984,1,b'GALAXY',b'STARBURST',0.05017945,345.8493,113.887,223.0273,38.06456,14.98359,62.26057,48.52132,-52.87885,-4.904932
272,281,51614,207,b'QSO',b'AGN BROADLINE',0.04266122,1276.151,190.6132,662.7774,1317.129,104.0982,271.8073,261.7856,-26.78861,-25.24145
273,281,51614,334,b'GALAXY',b'AGN',0.1425729,44.97013,10.52584,15.52103,42.46134,11.2018,35.55384,21.76016,-6.750418,-6.133331
274,281,51614,611,b'GALAXY',b'STARBURST',0.01975683,2460.745,501.9411,42.15124,806.3918,17.73152,218.223,176.4859,-97.96512,-32.43652
275,282,51658,460,b'GALAXY',b'STARBURST',0.1259854,175.6176,42.48021,24.73799,47.84175,6.560397,33.59739,20.46336,-33.38359,-9.255343
276,283,51959,389,b'GALAXY',b'STARBURST',0.01855429,22370.13,6118.438,14895.77,3434.215,414.9882,2326.306,1747.63,-324.9677,-47.20383
277,284,51943,147,b'GALAXY',b'STARFORMING',0.1260788,854.4475,209.5859,68.12543,376.4559,29.12004,121.5172,101.0457,-28.77014,-12.67126
278,284,51943,215,b'GALAXY',b'STARBURST',0.0267997,333.9026,91.34893,116.0053,52.69366,11.34579,69.50379,47.79634,-44.49831,-6.917756
279,284,51662,518,b'GALAXY',b'STARBURST',0.1071767,251.085,64.09924,34.02333,65.85582,10.61107,48.87652,32.08134,-41.28251,-9.067456
280,285,51663,93,b'GALAXY',b'STARBURST',0.03565827,602.7571,195.8194,326.7812,99.48846,29.08621,116.7035,85.99844,-48.09651,-7.824611
281,285,51930,190,b'GALAXY',b'',0.08288149,58.54068,15.77851,91.06281,48.69571,9.139255,23.61961,14.19686,-4.271061,-3.469919
282,285,51930,301,b'GALAXY',b'STARFORMING',0.1059328,475.3003,86.1106,23.15442,172.2492,10.49176,74.39584,52.53438,-34.75541,-12.75653
283,285,51663,479,b'GALAXY',b'STARBURST',0.05693136,207.0699,61.04465,130.0345,23.95112,7.085654,36.0439,30.25773,-52.2565,-5.680459
284,285,51930,581,b'GALAXY',b'STARBURST',0.1298918,360.0779,107.031,212.342,57.19954,12.87719,60.42984,36.69769,-87.69814,-13.91768
285,286,51999,337,b'GALAXY',b'STARFORMING',0.09700327,250.6354,47.40189,45.96282,126.6538,15.45068,54.91106,40.14252,-26.13539,-13.37096
286,287,52023,148,b'GALAXY',b'STARBURST',0.07883006,444.6528,134.2646,184.6485,81.40825,15.42984,81.83014,57.14736,-65.78982,-12.21652
287,288,52000,12,b'GALAXY',b'STARBURST',0.1460524,278.0624,73.87618,40.76756,80.22839,9.257618,53.93086,35.92277,-34.57048,-9.851213
288,288,52000,248,b'GALAXY',b'STARBURST',0.07009142,707.2931,191.4192,167.4918,180.2965,24.0649,128.9088,97.41794,-41.43695,-10.63926
289,289,51990,60,b'GALAXY',b'STARFORMING',0.1437086,144.2086,32.82632,32.22266,57.66383,13.1524,36.58342,28.83785,-13.88062,-5.541093
290,289,51990,259,b'GALAXY',b'',0.1481513,243.3733,58.33406,28.23894,102.5355,8.328349,52.27775,33.95631,-43.80818,-18.78734
291,289,51990,286,b'GALAXY',b'STARBURST',0.03027185,481.4232,135.0697,264.2929,60.17831,15.23075,88.67718,61.93721,-54.02735,-7.020759
292,290,51941,134,b'GALAXY',b'STARFORMING',0.04847878,210.9891,58.70432,25.21877,64.15008,8.652656,42.61969,30.60285,-19.85163,-5.838223
293,290,51941,231,b'GALAXY',b'STARFORMING',0.0234992,426.3184,128.8654,86.07995,112.5896,11.9303,85.03193,64.22544,-37.58461,-9.544175
294,290,51941,433,b'GALAXY',b'STARBURST',0.02279919,535.667,176.0719,193.1199,88.92899,10.47974,63.04601,49.98852,-46.17049,-7.717368
295,291,51660,410,b'GALAXY',b'STARBURST',0.01247786,575.5519,178.5795,443.5844,44.55713,15.62873,95.70042,63.42878,-51.31531,-4.080543
296,291,51928,620,b'GALAXY',b'STARBURST',0.1285047,2884.464,754.9705,1746.571,726.5012,82.9168,299.3148,239.7457,-176.9861,-43.88644
297,293,51994,142,b'GALAXY',b'STARFORMING',0.04650215,460.1595,148.268,151.425,110.0326,11.97237,82.27673,60.05114,-40.33415,-9.984811
298,294,51986,316,b'GALAXY',b'STARFORMING',0.06564419,228.1221,34.78333,15.79565,102.0395,9.451418,54.19139,42.72038,-19.75438,-9.014199
299,294,51986,542,b'GALAXY',b'STARBURST',0.1380137,266.9107,68.88244,135.1517,130.7584,9.745992,45.60398,32.36224,-45.98954,-22.05431
300,266,51630,154,b'GALAXY',b'STARBURST',0.05354775,376.7933,83.58832,70.26048,107.1019,18.67075,82.11623,58.40382,-45.71288,-13.10765
301,266,51602,155,b'GALAXY',b'STARBURST',0.0524687,1058.688,225.4737,143.7897,292.6825,35.21303,152.9032,116.3645,-48.7052,-14.01793
302,266,51602,213,b'GALAXY',b'AGN BROADLINE',0.06758778,492.7419,122.1652,986.9863,552.0638,92.76811,237.3737,194.1819,-12.32805,-12.35642
303,266,51602,586,b'GALAXY',b'STARBURST',0.06348434,493.2119,129.7158,117.994,111.1444,9.960464,77.16387,55.07082,-99.2699,-22.27796
304,267,51608,92,b'GALAXY',b'',0.1467323,483.593,109.484,27.90955,288.652,11.46595,52.95959,53.18776,-55.01122,-31.36136
305,267,51608,183,b'GALAXY',b'STARFORMING',0.06465202,302.0594,66.28398,28.85373,115.9089,11.29842,61.72988,46.56725,-24.24237,-8.965852
306,267,51608,416,b'GALAXY',b'STARBURST',0.02513117,794.5677,187.697,75.86851,250.4049,15.37397,162.5,100.2513,-46.19837,-14.44128
307,268,51633,22,b'GALAXY',b'STARFORMING',0.09158873,200.6974,46.71999,16.45599,69.58862,9.356227,33.92358,25.18748,-19.50547,-6.433335
308,268,51633,615,b'GALAXY',b'STARFORMING',0.04647528,621.7155,140.5407,35.48611,227.248,15.67754,112.04,80.42466,-22.76725,-8.27239
309,269,51910,453,b'GALAXY',b'AGN',0.03229077,197.0833,47.3987,98.55717,110.9105,36.84896,111.8308,84.97427,-8.483795,-4.801625
310,270,51909,77,b'GALAXY',b'STARBURST',0.0463312,333.7006,109.4581,251.8931,31.96437,7.522259,47.82798,31.34646,-81.78987,-6.845552
311,271,51883,1,b'GALAXY',b'STARBURST',0.1002674,3203.905,667.6719,320.5351,1257.123,75.75154,475.5004,381.7593,-97.88936,-38.02157
312,271,51883,426,b'GALAXY',b'STARFORMING',0.07214015,298.0856,62.29945,102.3935,108.392,14.82632,61.60989,41.24662,-24.98717,-9.151608
313,271,51883,548,b'GALAXY',b'STARBURST',0.05873925,1569.409,436.7102,377.8857,402.7485,39.55813,279.8664,198.2143,-108.1067,-26.37428
314,272,51941,281,b'GALAXY',b'STARFORMING',0.08965574,765.7791,154.3809,33.18856,297.177,16.77094,119.1338,89.04482,-40.27286,-15.3381
315,272,51941,315,b'GALAXY',b'STARFORMING',0.0952741,303.8205,63.25235,17.00795,119.8706,9.426805,51.52711,33.6214,-26.32139,-9.807641
316,273,51957,218,b'GALAXY',b'STARFORMING',0.1305291,220.3417,56.76338,55.3735,95.9411,12.80354,47.80486,30.03749,-30.38665,-13.69387
317,273,51957,636,b'GALAXY',b'STARFORMING',0.08251377,794.9053,164.4361,38.76844,429.7924,22.81964,111.1268,99.11031,-21.07772,-11.29136
318,274,51913,629,b'GALAXY',b'STARFORMING',0.1175128,160.4536,39.6899,14.8521,66.7252,6.336662,27.56917,20.41495,-22.38332,-9.398558
319,275,51910,154,b'GALAXY',b'STARFORMING',0.08137863,123.1288,22.92186,10.11083,51.15723,6.653938,27.02716,20.58203,-15.81348,-6.612706
320,276,51909,2,b'GALAXY',b'STARBURST',0.03841145,266.1708,88.47745,113.4139,43.45044,11.95567,63.69367,44.49914,-33.88892,-5.884468
321,276,51909,133,b'GALAXY',b'AGN',0.113941,103.2225,22.08564,94.79281,106.1546,12.59704,37.10056,32.67174,-10.82053,-10.07174
322,276,51909,245,b'GALAXY',b'STARFORMING',0.03730522,317.7514,72.55866,23.93472,148.6909,13.46193,60.17163,45.82649,-13.82967,-6.578195
323,276,51909,378,b'GALAXY',b'AGN',0.09639147,202.6002,28.48829,45.82463,164.7878,10.78793,36.65674,28.86683,-19.04111,-15.1512
324,276,51909,433,b'GALAXY',b'STARBURST',0.2163853,818.5865,151.822,103.2316,568.2994,59.28937,170.4368,148.5392,-79.83358,-50.19056
325,277,51908,20,b'GALAXY',b'STARBURST',0.1010403,398.8937,97.97286,62.81908,112.5029,11.35981,79.86557,51.12875,-59.43964,-28.80896
326,278,51900,39,b'GALAXY',b'',0.07437501,223.162,24.79997,25.48588,193.3821,25.80425,67.02451,57.95031,-7.234133,-6.091608
327,278,51900,418,b'GALAXY',b'STARFORMING',0.140761,107.3301,27.16569,39.16424,67.44288,27.82808,67.80006,45.90175,-6.579168,-3.981729
328,278,51900,501,b'GALAXY',b'STARFORMING',0.09513091,342.77,75.94128,26.25816,105.0858,12.52587,67.7168,43.68185,-24.32076,-7.212306
329,279,51984,73,b'GALAXY',b'STARFORMING',0.06893077,293.907,89.42918,91.90434,62.66029,12.06417,65.87286,45.92595,-35.12535,-7.749938
330,279,51608,80,b'GALAXY',b'STARBURST',0.04008435,1221.815,259.4099,183.723,330.0497,34.95239,240.7088,166.1504,-59.74301,-16.1639
331,279,51608,143,b'GALAXY',b'STARFORMING',0.1030844,793.0896,138.1571,89.75307,307.2258,26.02643,108.7649,77.51254,-36.5336,-14.23584
332,279,51984,546,b'GALAXY',b'STARBURST',0.1686968,426.219,128.7097,105.6685,106.1293,15.53522,86.63507,63.41542,-77.20094,-19.37156
333,279,51984,574,b'GALAXY',b'STARFORMING',0.02539067,528.2295,139.9098,34.01912,188.5253,16.12341,90.17503,59.36301,-14.29364,-5.071776
334,280,51612,427,b'GALAXY',b'STARFORMING',0.07342023,193.1124,58.72329,80.3237,34.5997,7.095522,34.42861,24.51019,-28.54581,-4.657048
335,281,51614,495,b'GALAXY',b'STARBURST',0.1400673,629.7473,138.3207,99.02785,265.9277,19.72006,104.9854,82.03609,-45.37128,-18.73175
336,282,51658,69,b'GALAXY',b'STARFORMING',0.09624202,298.1538,66.14003,23.63604,120.2616,9.518374,57.44236,38.64794,-24.02879,-9.838098
